localityid,geoid,name,x,y,stfp,cntyfp,tractfp
04b0af67-0eef-4193-8f11-44a1b120360a,1400000US13135050617,"Census Tract 506.17, Gwinnett County, Georgia",-83.900,34.072,13,135,13135050617
04b25058-8691-47b8-a93a-cf8dd0bc3603,1400000US13057091003,"Census Tract 910.03, Cherokee County, Georgia",-84.570,34.097,13,057,13057091003
04b25058-8691-47b8-a93a-cf8dd0bc3603,1400000US13057091014,"Census Tract 910.14, Cherokee County, Georgia",-84.570,34.097,13,057,13057091014
04c9056c-796b-4a7e-9ac4-64f077755e1c,1400000US13059140600,"Census Tract 1406, Clarke County, Georgia",-83.280,33.967,13,059,13059140600
04ca7f33-89df-46b1-bac3-1c26394eb6ce,1400000US13121003800,"Census Tract 38, Fulton County, Georgia",-84.415,33.750,13,121,13121003800
04cb06b5-3191-4500-a087-7d238e6edc92,1400000US13157010300,"Census Tract 103, Jackson County, Georgia",-83.467,34.212,13,157,13157010300
05195613-f806-41c8-8d7c-307dd1d77bd8,1400000US13089021704,"Census Tract 217.04, DeKalb County, Georgia",-84.264,33.840,13,089,13089021704
05195613-f806-41c8-8d7c-307dd1d77bd8,1400000US13089021708,"Census Tract 217.08, DeKalb County, Georgia",-84.264,33.840,13,089,13089021708
0525272b-d35d-43ef-982e-ec1c58674e63,1400000US13119890400,"Census Tract 8904, Franklin County, Georgia",-83.121,34.285,13,119,13119890400
0525272b-d35d-43ef-982e-ec1c58674e63,1400000US13119890402,"Census Tract 8904.02, Franklin County, Georgia",-83.121,34.285,13,119,13119890402
0544f4e2-ae86-4c77-9d16-601e2cc9bc33,1400000US13305970100,"Census Tract 9701, Wayne County, Georgia",-82.003,31.656,13,305,13305970100
055879c9-45df-4a81-826e-bef4c4edf499,1400000US13275960400,"Census Tract 9604, Thomas County, Georgia",-83.816,30.917,13,275,13275960400
058c0584-d7ff-486a-aa86-49f9a8ab402d,1400000US13067030258,"Census Tract 302.58, Cobb County, Georgia",-84.604,34.029,13,067,13067030258
0591e357-126e-4847-86c4-e60c9eab937b,1400000US13185010103,"Census Tract 101.03, Lowndes County, Georgia",-83.241,30.940,13,185,13185010103
05963137-60ea-4c15-b3a0-4d60ffcd18d9,1400000US13261950500,"Census Tract 9505, Sumter County, Georgia",-84.253,32.056,13,261,13261950500
05a34212-bb7e-4b95-9d3a-6977cae2037f,1400000US13121011623,"Census Tract 116.23, Fulton County, Georgia",-84.209,34.050,13,121,13121011623
05a34212-bb7e-4b95-9d3a-6977cae2037f,1400000US13121011633,"Census Tract 116.33, Fulton County, Georgia",-84.209,34.050,13,121,13121011633
05c014a4-944f-4971-b0d8-6fc3ed8cab31,1400000US13193000300,"Census Tract 3, Macon County, Georgia",-84.060,32.295,13,193,13193000300
05c5bb80-2797-4c7b-92e5-359add12c8ff,1400000US13135050428,"Census Tract 504.28, Gwinnett County, Georgia",-84.114,33.889,13,135,13135050428
05c5bb80-2797-4c7b-92e5-359add12c8ff,1400000US13135050461,"Census Tract 504.61, Gwinnett County, Georgia",-84.114,33.889,13,135,13135050461
0601478b-a9e6-4e14-83c3-fd6096d56ec0,1400000US13295020902,"Census Tract 209.02, Walker County, Georgia",-85.127,34.679,13,295,13295020902
0611e46e-82a3-4278-b9d7-8e6b0bc41aa2,1400000US13121010510,"Census Tract 105.10, Fulton County, Georgia",-84.527,33.557,13,121,13121010510
0611e46e-82a3-4278-b9d7-8e6b0bc41aa2,1400000US13121010533,"Census Tract 105.33, Fulton County, Georgia",-84.527,33.557,13,121,13121010533
0654f73b-cf41-4049-ba86-f2f7d6e12b54,1400000US13211010300,"Census Tract 103, Morgan County, Georgia",-83.481,33.584,13,211,13211010300
0654f73b-cf41-4049-ba86-f2f7d6e12b54,1400000US13211010301,"Census Tract 103.01, Morgan County, Georgia",-83.481,33.584,13,211,13211010301
0674c0c4-46c4-4685-a5e4-5065be7089df,1400000US13279970100,"Census Tract 9701, Toombs County, Georgia",-82.252,32.084,13,279,13279970100
0674c0c4-46c4-4685-a5e4-5065be7089df,1400000US13279970102,"Census Tract 9701.02, Toombs County, Georgia",-82.252,32.084,13,279,13279970102
06759915-82f2-4200-bdd5-606afd093a16,1400000US13001950200,"Census Tract 9502, Appling County, Georgia",-82.342,31.782,13,001,13001950200
06759915-82f2-4200-bdd5-606afd093a16,1400000US13001950202,"Census Tract 9502.02, Appling County, Georgia",-82.342,31.782,13,001,13001950202
067738ca-6af5-4683-aed5-725be325cd23,1400000US13299950200,"Census Tract 9502, Ware County, Georgia",-82.475,31.247,13,299,13299950200
0681e49f-326c-434f-929a-c5bbdcc6cada,1400000US13115000202,"Census Tract 2.02, Floyd County, Georgia",-85.228,34.394,13,115,13115000202
0692188b-140f-4b14-b5b0-de48a31cb4f3,1400000US13121009501,"Census Tract 95.01, Fulton County, Georgia",-84.389,33.819,13,121,13121009501
06955308-1a87-4c7e-a2ed-157934979df4,1400000US13223120604,"Census Tract 1206.04, Paulding County, Georgia",-84.781,33.830,13,223,13223120604
06a284ad-9585-4edc-82d0-53733af871f3,1400000US13073030503,"Census Tract 305.03, Columbia County, Georgia",-82.266,33.477,13,073,13073030503
06a8abc5-fe48-4990-bd3e-e49cbf04897c,1400000US13121010122,"Census Tract 101.22, Fulton County, Georgia",-84.351,33.961,13,121,13121010122
06a8abc5-fe48-4990-bd3e-e49cbf04897c,1400000US13121010131,"Census Tract 101.31, Fulton County, Georgia",-84.351,33.961,13,121,13121010131
06ad7c84-cb13-4027-b10e-da655e5874e7,1400000US13261950400,"Census Tract 9504, Sumter County, Georgia",-84.390,32.028,13,261,13261950400
06b8f108-27c7-4042-8223-fd0a7056d29a,1400000US13089021604,"Census Tract 216.04, DeKalb County, Georgia",-84.304,33.833,13,089,13089021604
06c1227f-ead6-49f9-bb4e-feb9a5e7dd6d,1400000US13089021705,"Census Tract 217.05, DeKalb County, Georgia",-84.263,33.880,13,089,13089021705
06c1227f-ead6-49f9-bb4e-feb9a5e7dd6d,1400000US13089021711,"Census Tract 217.11, DeKalb County, Georgia",-84.263,33.880,13,089,13089021711
06cb7a82-0d84-44d0-977b-1b8d20d10411,1400000US13121010515,"Census Tract 105.15, Fulton County, Georgia",-84.522,33.555,13,121,13121010515
06cb7a82-0d84-44d0-977b-1b8d20d10411,1400000US13121010538,"Census Tract 105.38, Fulton County, Georgia",-84.522,33.555,13,121,13121010538
06e2e073-c2b4-489c-95ad-8b4f01f6ab26,1400000US13297110200,"Census Tract 1102, Walton County, Georgia",-83.608,33.783,13,297,13297110200
06ec2f08-c52c-4df8-bbad-15def685adec,1400000US13181970100,"Census Tract 9701, Lincoln County, Georgia",-82.436,33.851,13,181,13181970100
06ee9ca4-4e3c-46ba-83a8-5bc1cf838e8e,1400000US13129970200,"Census Tract 9702, Gordon County, Georgia",-85.025,34.572,13,129,13129970200
06ee9ca4-4e3c-46ba-83a8-5bc1cf838e8e,1400000US13129970202,"Census Tract 9702.02, Gordon County, Georgia",-85.025,34.572,13,129,13129970202
074a2c6f-6a90-46ee-96d9-5fa652a3b1d2,1400000US13121011405,"Census Tract 114.05, Fulton County, Georgia",-84.343,34.007,13,121,13121011405
074a2c6f-6a90-46ee-96d9-5fa652a3b1d2,1400000US13121011438,"Census Tract 114.38, Fulton County, Georgia",-84.343,34.007,13,121,13121011438
076a9706-8cb8-461f-9bf3-a6d29a916bbc,1400000US13063040514,"Census Tract 405.14, Clayton County, Georgia",-84.432,33.539,13,063,13063040514
076a9706-8cb8-461f-9bf3-a6d29a916bbc,1400000US13063040527,"Census Tract 405.27, Clayton County, Georgia",-84.432,33.539,13,063,13063040527
078e0ad4-894a-4847-b1d9-b9ad9ddf1e73,1400000US13167960300,"Census Tract 9603, Johnson County, Georgia",-82.778,32.736,13,167,13167960300
079c1594-767f-4c2f-bb3d-d454cac40685,1400000US13121010209,"Census Tract 102.09, Fulton County, Georgia",-84.353,33.978,13,121,13121010209
079c1594-767f-4c2f-bb3d-d454cac40685,1400000US13121010218,"Census Tract 102.18, Fulton County, Georgia",-84.353,33.978,13,121,13121010218
07c7bfd0-ea5a-4331-bdc8-aa1e2697b9d6,1400000US13063040204,"Census Tract 402.04, Clayton County, Georgia",-84.439,33.607,13,063,13063040204
07d4beef-b5cd-4fba-9109-90646d16c6b6,1400000US13067030227,"Census Tract 302.27, Cobb County, Georgia",-84.618,34.026,13,067,13067030227
07d4beef-b5cd-4fba-9109-90646d16c6b6,1400000US13067030259,"Census Tract 302.59, Cobb County, Georgia",-84.618,34.026,13,067,13067030259
07e48741-2acd-4178-a329-ac6bacc2cbe7,1400000US13151070113,"Census Tract 701.13, Henry County, Georgia",-84.235,33.545,13,151,13151070113
08038108-6bf4-4fa8-a8c2-e362193ae499,1400000US13253200200,"Census Tract 2002, Seminole County, Georgia",-84.869,31.045,13,253,13253200200
082b62a0-2afb-4069-be8f-5a8f3a907d84,1400000US13149970300,"Census Tract 9703, Heard County, Georgia",-85.222,33.184,13,149,13149970300
083d03ed-f0ca-415e-8818-0965a12f10fe,1400000US13097080102,"Census Tract 801.02, Douglas County, Georgia",-84.638,33.781,13,097,13097080102
083d03ed-f0ca-415e-8818-0965a12f10fe,1400000US13097080104,"Census Tract 801.04, Douglas County, Georgia",-84.638,33.781,13,097,13097080104
0844cff0-01e4-47fc-85f4-ad197514810f,1400000US13025960300,"Census Tract 9603, Brantley County, Georgia",-82.131,31.186,13,025,13025960300
085d6fc1-7196-44b4-851f-90d6a5b898df,1400000US13219030100,"Census Tract 301, Oconee County, Georgia",-83.577,33.897,13,219,13219030100
085d6fc1-7196-44b4-851f-90d6a5b898df,1400000US13219030101,"Census Tract 301.01, Oconee County, Georgia",-83.577,33.897,13,219,13219030101
08616a5d-a81c-4edb-8486-489e59693522,1400000US13089023506,"Census Tract 235.06, DeKalb County, Georgia",-84.247,33.732,13,089,13089023506
08791440-f056-43c9-8cea-d6511734700b,1400000US13051000300,"Census Tract 3, Chatham County, Georgia",-81.092,32.078,13,051,13051000300
08791440-f056-43c9-8cea-d6511734700b,1400000US13051011700,"Census Tract 117, Chatham County, Georgia",-81.092,32.078,13,051,13051011700
0891fce1-1bfc-433e-9249-e11ad66cdb16,1400000US13121008500,"Census Tract 85, Fulton County, Georgia",-84.438,33.775,13,121,13121008500
08aec72c-52e1-4fd4-99b6-9e72509d8378,1400000US13011970300,"Census Tract 9703, Banks County, Georgia",-83.560,34.256,13,011,13011970300
08ba3ebf-efd3-480d-86aa-4761ab97091d,1400000US13209950200,"Census Tract 9502, Montgomery County, Georgia",-82.595,32.175,13,209,13209950200
08bcb948-5329-4718-a9dc-05cb8a3abe0a,1400000US13285960600,"Census Tract 9606, Troup County, Georgia",-85.020,33.041,13,285,13285960600
08d1fc93-13b5-42e1-a4bf-850e28e7a464,1400000US13121005700,"Census Tract 57, Fulton County, Georgia",-84.398,33.727,13,121,13121005700
08e4aafe-ccf5-4f62-89b1-ae14f0311974,1400000US13121010304,"Census Tract 103.04, Fulton County, Georgia",-84.545,33.646,13,121,13121010304
08e4aafe-ccf5-4f62-89b1-ae14f0311974,1400000US13121010307,"Census Tract 103.07, Fulton County, Georgia",-84.545,33.646,13,121,13121010307
08eec231-0fae-4ff3-81fd-03235346831a,1400000US13073030302,"Census Tract 303.02, Columbia County, Georgia",-82.144,33.482,13,073,13073030302
08eec231-0fae-4ff3-81fd-03235346831a,1400000US13073030313,"Census Tract 303.13, Columbia County, Georgia",-82.144,33.482,13,073,13073030313
08fb2e7f-7aa5-4d9b-a0a3-892fa38d7591,1400000US13073030302,"Census Tract 303.02, Columbia County, Georgia",-82.147,33.503,13,073,13073030302
08fb2e7f-7aa5-4d9b-a0a3-892fa38d7591,1400000US13073030313,"Census Tract 303.13, Columbia County, Georgia",-82.147,33.503,13,073,13073030313
0936e483-f47d-4203-a42b-41b0827cb53f,1400000US13089021808,"Census Tract 218.08, DeKalb County, Georgia",-84.239,33.882,13,089,13089021808
09444c11-4342-4361-a5ea-9bd9c5a95c1e,1400000US13247060310,"Census Tract 603.10, Rockdale County, Georgia",-83.997,33.663,13,247,13247060310
0954267b-b20f-441b-bae4-3422ab59d002,1400000US13055010100,"Census Tract 101, Chattooga County, Georgia",-85.188,34.560,13,055,13055010100
09626167-b2fd-423c-b771-fdba40ebfbea,1400000US13131950100,"Census Tract 9501, Grady County, Georgia",-84.257,30.984,13,131,13131950100
0967b212-bade-4142-8ced-88ccb695b836,1400000US13217100300,"Census Tract 1003, Newton County, Georgia",-83.855,33.586,13,217,13217100300
0967b212-bade-4142-8ced-88ccb695b836,1400000US13217100302,"Census Tract 1003.02, Newton County, Georgia",-83.855,33.586,13,217,13217100302
098c20b1-c996-4dbf-9c67-2fb405b4b289,1400000US13151070501,"Census Tract 705.01, Henry County, Georgia",-84.293,33.381,13,151,13151070501
098c20b1-c996-4dbf-9c67-2fb405b4b289,1400000US13151070504,"Census Tract 705.04, Henry County, Georgia",-84.293,33.381,13,151,13151070504
