localityid,geoid,name,x,y,stfp,cntyfp,tractfp
09a6b56b-5072-442d-a147-086c49dff9cb,1400000US45027960400,"Census Tract 9604, Clarendon County, South Carolina",-80.312,33.749,45,027,45027960400
09b23052-9cf1-463b-b599-b280b3568f45,1400000US45075011400,"Census Tract 114, Orangeburg County, South Carolina",-80.866,33.507,45,075,45075011400
0a107a01-9330-4bdb-8ba8-0b6e5cafb9af,1400000US45079002602,"Census Tract 26.02, Richland County, South Carolina",-80.995,33.987,45,079,45079002602
0a5b505e-ccd7-4fb4-a3ee-2449beaf988d,1400000US45073030403,"Census Tract 304.03, Oconee County, South Carolina",-83.073,34.759,45,073,45073030403
0aa77e44-9da2-443c-b07e-9b13d01a865c,1400000US45079001000,"Census Tract 10, Richland County, South Carolina",-81.024,34.018,45,079,45079001000
0acb8133-5c23-480c-9d14-b1bec59e4d7c,1400000US45029970600,"Census Tract 9706, Colleton County, South Carolina",-80.559,32.825,45,029,45029970600
0acc456b-4999-4393-a97c-38e9ff4147bb,1400000US45043920302,"Census Tract 9203.02, Georgetown County, South Carolina",-79.284,33.378,45,043,45043920302
0ad8d0e9-c359-429b-b78e-586fdd082f3b,1400000US45043920510,"Census Tract 9205.10, Georgetown County, South Carolina",-79.037,33.557,45,043,45043920510
0af4d0b0-da0f-461e-990f-d3f71f9fb960,1400000US45059920502,"Census Tract 9205.02, Laurens County, South Carolina",-82.002,34.518,45,059,45059920502
0b22e25e-aabc-4f9f-98c4-fde2e1661e0c,1400000US45019003106,"Census Tract 31.06, Charleston County, South Carolina",-80.160,33.010,45,019,45019003106
0b42f26a-e9c7-4c0a-98a2-8ca74807959d,1400000US45051080102,"Census Tract 801.02, Horry County, South Carolina",-79.210,33.985,45,051,45051080102
0b91f964-b19c-4033-a8dc-0a6636c6d166,1400000US45003021101,"Census Tract 211.01, Aiken County, South Carolina",-81.843,33.528,45,003,45003021101
0b92d04d-2687-4a5f-977a-ffa0c5856f56,1400000US45013000800,"Census Tract 8, Beaufort County, South Carolina",-80.692,32.384,45,013,45013000800
0bc45bd7-24a8-4cbe-8a1f-ee92a8b9df70,1400000US45057011001,"Census Tract 110.01, Lancaster County, South Carolina",-80.724,34.707,45,057,45057011001
0bd0a575-2886-40a5-ac8a-6de16d0385c9,1400000US45015020504,"Census Tract 205.04, Berkeley County, South Carolina",-80.005,33.200,45,015,45015020504
0be69950-2040-4d94-90f0-3a428d8f5d7c,1400000US45051070300,"Census Tract 703, Horry County, South Carolina",-79.048,33.832,45,051,45051070300
0c33c322-d209-489e-8707-86a480c58c0b,1400000US45003020702,"Census Tract 207.02, Aiken County, South Carolina",-81.950,33.499,45,003,45003020702
0c3eb544-c249-4ad5-9726-ee6f0e4bf7b9,1400000US45079011419,"Census Tract 114.19, Richland County, South Carolina",-80.910,34.119,45,079,45079011419
0c48f09f-fee4-41ea-ab2e-a2ac79b146b6,1400000US45083021403,"Census Tract 214.03, Spartanburg County, South Carolina",-81.902,34.972,45,083,45083021403
