localityid,geoid,name,x,y,stfp,cntyfp,tractfp
2376975e-95c0-49fc-a90c-5c1ed3a30eb9,1400000US28007060500,"Census Tract 605, Attala County, Mississippi",-89.588,33.058,28,007,28007060500
238d9815-b66d-4299-b044-cf0d607f77b3,1400000US28121020207,"Census Tract 202.07, Rankin County, Mississippi",-90.041,32.341,28,121,28121020207
238d9815-b66d-4299-b044-cf0d607f77b3,1400000US28121020216,"Census Tract 202.16, Rankin County, Mississippi",-90.041,32.341,28,121,28121020216
23c3cf1e-0392-49d9-a410-ed5a44315d5a,1400000US28091950100,"Census Tract 9501, Marion County, Mississippi",-89.853,31.310,28,091,28091950100
23c8652d-c9fd-47c5-a0ce-013f9b0da14c,1400000US28153950300,"Census Tract 9503, Wayne County, Mississippi",-88.923,31.709,28,153,28153950300
23c8652d-c9fd-47c5-a0ce-013f9b0da14c,1400000US28153950301,"Census Tract 9503.01, Wayne County, Mississippi",-88.923,31.709,28,153,28153950301
23e556b3-d329-49ba-b925-cd292d394d24,1400000US28033071120,"Census Tract 711.20, DeSoto County, Mississippi",-89.991,34.749,28,033,28033071120
23ebc89f-6ea8-4b13-82e8-10503f6dae36,1400000US28107950200,"Census Tract 9502, Panola County, Mississippi",-89.916,34.433,28,107,28107950200
23ebc89f-6ea8-4b13-82e8-10503f6dae36,1400000US28107950201,"Census Tract 9502.01, Panola County, Mississippi",-89.916,34.433,28,107,28107950201
240223da-0aeb-4f21-87ef-4c0e8697a4a9,1400000US28163950600,"Census Tract 9506, Yazoo County, Mississippi",-90.369,32.638,28,163,28163950600
240223da-0aeb-4f21-87ef-4c0e8697a4a9,1400000US28163950602,"Census Tract 9506.02, Yazoo County, Mississippi",-90.369,32.638,28,163,28163950602
24573e7c-7395-422e-b3d3-a69de7c9438a,1400000US28073020301,"Census Tract 203.01, Lamar County, Mississippi",-89.363,31.316,28,073,28073020301
24573e7c-7395-422e-b3d3-a69de7c9438a,1400000US28073020304,"Census Tract 203.04, Lamar County, Mississippi",-89.363,31.316,28,073,28073020304
24972a98-c2df-442d-9b1e-6799359a680b,1400000US28135950300,"Census Tract 9503, Tallahatchie County, Mississippi",-90.430,34.015,28,135,28135950300
249afae4-a279-499b-b003-1990a474db17,1400000US28101050200,"Census Tract 502, Newton County, Mississippi",-89.110,32.566,28,101,28101050200
24a02af3-cb61-4490-9669-9aa37c85219a,1400000US28005950200,"Census Tract 9502, Amite County, Mississippi",-90.844,31.164,28,005,28005950200
24ab97d2-d198-47c5-91c1-d918b4763698,1400000US28031950300,"Census Tract 9503, Covington County, Mississippi",-89.636,31.707,28,031,28031950300
24b6384e-ec24-4119-8615-e4668b0766e1,1400000US28121020212,"Census Tract 202.12, Rankin County, Mississippi",-90.012,32.372,28,121,28121020212
24c059db-b3bc-4230-9bac-48fef0f42e26,1400000US28081950301,"Census Tract 9503.01, Lee County, Mississippi",-88.623,34.266,28,081,28081950301
24cbad4c-f16d-48e1-9cf8-db6873f3eb9f,1400000US28011950100,"Census Tract 9501, Bolivar County, Mississippi",-90.946,33.941,28,011,28011950100
24d83922-3cf2-4b94-b408-e1eda5249b1e,1400000US28085950600,"Census Tract 9506, Lincoln County, Mississippi",-90.433,31.570,28,085,28085950600
24d83922-3cf2-4b94-b408-e1eda5249b1e,1400000US28085950602,"Census Tract 9506.02, Lincoln County, Mississippi",-90.433,31.570,28,085,28085950602
24e69051-1f22-4f7b-bddc-48969d1abb35,1400000US28041950100,"Census Tract 9501, Greene County, Mississippi",-88.816,31.405,28,041,28041950100
24e69051-1f22-4f7b-bddc-48969d1abb35,1400000US28041950101,"Census Tract 9501.01, Greene County, Mississippi",-88.816,31.405,28,041,28041950101
252aa309-cff4-4a2b-a222-68e087530e71,1400000US28121021001,"Census Tract 210.01, Rankin County, Mississippi",-90.133,32.152,28,121,28121021001
25469d58-feb2-42d6-b3a5-2248760764a5,1400000US28091950400,"Census Tract 9504, Marion County, Mississippi",-89.835,31.252,28,091,28091950400
255a980f-7fdf-49ff-b328-a690a11d5379,1400000US28069030100,"Census Tract 301, Kemper County, Mississippi",-88.652,32.768,28,069,28069030100
258bee34-08c1-4196-99f2-d91f9c96b7cd,1400000US28069030100,"Census Tract 301, Kemper County, Mississippi",-88.471,32.688,28,069,28069030100
259b8aa7-b353-4e60-bd41-d8a9b91cc8e5,1400000US28107950200,"Census Tract 9502, Panola County, Mississippi",-89.918,34.437,28,107,28107950200
25c0859a-4262-40a0-9335-33da94a6a979,1400000US28093950500,"Census Tract 9505, Marshall County, Mississippi",-89.323,34.554,28,093,28093950500
25c0859a-4262-40a0-9335-33da94a6a979,1400000US28093950502,"Census Tract 9505.02, Marshall County, Mississippi",-89.323,34.554,28,093,28093950502
260a314d-af67-4133-864e-eb3aeabc0b31,1400000US28095950300,"Census Tract 9503, Monroe County, Mississippi",-88.482,33.989,28,095,28095950300
26252fe6-20f6-48dd-ba32-0633af68c8b6,1400000US28105950700,"Census Tract 9507, Oktibbeha County, Mississippi",-88.936,33.318,28,105,28105950700
26252fe6-20f6-48dd-ba32-0633af68c8b6,1400000US28105950702,"Census Tract 9507.02, Oktibbeha County, Mississippi",-88.936,33.318,28,105,28105950702
262e787b-009a-4c37-99bd-02e1ab9e0422,1400000US28033070210,"Census Tract 702.10, DeSoto County, Mississippi",-90.064,34.956,28,033,28033070210
2656d7ce-0b86-4d9a-94ca-abd1acb1fbeb,1400000US28063950200,"Census Tract 9502, Jefferson County, Mississippi",-91.067,31.706,28,063,28063950200
26b85151-0818-40c5-a617-4b92028c3d8c,1400000US28035000200,"Census Tract 2, Forrest County, Mississippi",-89.314,31.324,28,035,28035000200
26b96bf5-5435-4a01-9ff9-6337a49483c2,1400000US28045030601,"Census Tract 306.01, Hancock County, Mississippi",-89.406,30.614,28,045,28045030601
26b96bf5-5435-4a01-9ff9-6337a49483c2,1400000US28045030603,"Census Tract 306.03, Hancock County, Mississippi",-89.406,30.614,28,045,28045030603
26bd0619-1271-4fcd-8c9a-1e5079ea34fb,1400000US28145950300,"Census Tract 9503, Union County, Mississippi",-89.009,34.465,28,145,28145950300
26ca7c1b-37d5-4e4a-ad40-cfb4a7d13eab,1400000US28109950600,"Census Tract 9506, Pearl River County, Mississippi",-89.678,30.527,28,109,28109950600
26f0c843-e387-49e2-bed4-17b38bfea3dd,1400000US28067950500,"Census Tract 9505, Jones County, Mississippi",-89.139,31.700,28,067,28067950500
2708f764-eaa0-479c-bbe6-d988ead42ad9,1400000US28033070620,"Census Tract 706.20, DeSoto County, Mississippi",-89.939,34.940,28,033,28033070620
2708f764-eaa0-479c-bbe6-d988ead42ad9,1400000US28033070632,"Census Tract 706.32, DeSoto County, Mississippi",-89.939,34.940,28,033,28033070632
27345b3d-7ef6-438f-8628-29173a222b7b,1400000US28045030200,"Census Tract 302, Hancock County, Mississippi",-89.397,30.286,28,045,28045030200
27345b3d-7ef6-438f-8628-29173a222b7b,1400000US28045030201,"Census Tract 302.01, Hancock County, Mississippi",-89.397,30.286,28,045,28045030201
2737bd17-797f-4f0a-90c0-688b1715302c,1400000US28011950701,"Census Tract 9507.01, Bolivar County, Mississippi",-90.711,33.745,28,011,28011950701
2767a676-f6c8-4d95-b19d-5dc1cc542ac1,1400000US28019950200,"Census Tract 9502, Choctaw County, Mississippi",-89.287,33.188,28,019,28019950200
276d3bff-2bea-433c-922d-826a46f41600,1400000US28107950502,"Census Tract 9505.02, Panola County, Mississippi",-89.942,34.241,28,107,28107950502
2771514d-da36-485c-95eb-95c79e77c6ec,1400000US28049010700,"Census Tract 107, Hinds County, Mississippi",-90.425,32.261,28,049,28049010700
2773fac1-732c-45de-a8c4-e5516234779a,1400000US28087000404,"Census Tract 4.04, Lowndes County, Mississippi",-88.343,33.450,28,087,28087000404
278b7603-8764-491d-9720-e05c35b2197e,1400000US28043950300,"Census Tract 9503, Grenada County, Mississippi",-89.811,33.782,28,043,28043950300
279a04f1-ec5f-40ad-bd79-1f3830bc3abb,1400000US28109950502,"Census Tract 9505.02, Pearl River County, Mississippi",-89.617,30.624,28,109,28109950502
27b01cbf-a32d-4dca-ad86-8bd1faabf39a,1400000US28037950200,"Census Tract 9502, Franklin County, Mississippi",-90.969,31.551,28,037,28037950200
27d7a461-ce69-4594-aa5e-ad86e88aad1c,1400000US28161950100,"Census Tract 9501, Yalobusha County, Mississippi",-89.607,33.880,28,161,28161950100
27e026c1-7c92-4518-b1e3-cc3febf1c489,1400000US28045030601,"Census Tract 306.01, Hancock County, Mississippi",-89.366,30.532,28,045,28045030601
27e27479-7d4f-4f59-b9e6-a5fec8346069,1400000US28041950100,"Census Tract 9501, Greene County, Mississippi",-88.763,31.347,28,041,28041950100
27e27479-7d4f-4f59-b9e6-a5fec8346069,1400000US28041950101,"Census Tract 9501.01, Greene County, Mississippi",-88.763,31.347,28,041,28041950101
27e41374-73a0-4da9-ba82-9bf4a1ea9e20,1400000US28051950200,"Census Tract 9502, Holmes County, Mississippi",-90.056,33.115,28,051,28051950200
280c2d3b-f53f-4610-a51d-a8379cc260a4,1400000US28027950100,"Census Tract 9501, Coahoma County, Mississippi",-90.519,34.366,28,027,28027950100
287eda72-4391-4771-a2b1-6b2119cde425,1400000US28121021001,"Census Tract 210.01, Rankin County, Mississippi",-90.168,32.168,28,121,28121021001
2894fbe7-1d1f-44db-ace5-8e223ff19e19,1400000US28033071121,"Census Tract 711.21, DeSoto County, Mississippi",-90.001,34.862,28,033,28033071121
28dec1eb-e58b-4e98-af5a-4d5f60fd0cea,1400000US28089030107,"Census Tract 301.07, Madison County, Mississippi",-90.082,32.425,28,089,28089030107
28e442b8-1ac0-4074-aa0b-8e86f632f8df,1400000US28049002000,"Census Tract 20, Hinds County, Mississippi",-90.197,32.311,28,049,28049002000
28ecdd42-7bd0-432c-a415-5f10eb72fe08,1400000US28025950400,"Census Tract 9504, Clay County, Mississippi",-88.635,33.610,28,025,28025950400
28f729c3-a58c-48ea-a604-f0d713cc0907,1400000US28003950200,"Census Tract 9502, Alcorn County, Mississippi",-88.515,34.981,28,003,28003950200
28f729c3-a58c-48ea-a604-f0d713cc0907,1400000US28003950202,"Census Tract 9502.02, Alcorn County, Mississippi",-88.515,34.981,28,003,28003950202
29124f8e-42c2-4ee4-aa96-89deb796f5dc,1400000US28107950500,"Census Tract 9505, Panola County, Mississippi",-90.052,34.339,28,107,28107950500
29124f8e-42c2-4ee4-aa96-89deb796f5dc,1400000US28107950501,"Census Tract 9505.01, Panola County, Mississippi",-90.052,34.339,28,107,28107950501
292f429f-e5fb-472d-a08e-51bf861ff43e,1400000US28061950100,"Census Tract 9501, Jasper County, Mississippi",-89.194,32.124,28,061,28061950100
292f429f-e5fb-472d-a08e-51bf861ff43e,1400000US28061950101,"Census Tract 9501.01, Jasper County, Mississippi",-89.194,32.124,28,061,28061950101
2935e1b8-81e3-46e4-8ecf-1d4b63e0b1bd,1400000US28001000500,"Census Tract 5, Adams County, Mississippi",-91.354,31.574,28,001,28001000500
295d9951-c30a-454b-a9cc-162b630d91e7,1400000US28159950400,"Census Tract 9504, Winston County, Mississippi",-89.047,33.116,28,159,28159950400
295f5885-5651-4ac7-b22b-d3b05b2993d6,1400000US28089030105,"Census Tract 301.05, Madison County, Mississippi",-90.161,32.405,28,089,28089030105
29ac540f-5672-473e-bc94-ba9a49bf30b9,1400000US28141950200,"Census Tract 9502, Tishomingo County, Mississippi",-88.183,34.808,28,141,28141950200
29c58c99-6847-4df1-8447-494042373410,1400000US28127950500,"Census Tract 9505, Simpson County, Mississippi",-89.724,31.884,28,127,28127950500
29dc0546-c86a-4b7d-8157-65e291660513,1400000US28095950501,"Census Tract 9505.01, Monroe County, Mississippi",-88.461,33.802,28,095,28095950501
29ebf81a-669d-43e9-8512-76908a18a306,1400000US28139950100,"Census Tract 9501, Tippah County, Mississippi",-88.900,34.946,28,139,28139950100
29fb8d39-c344-4318-9859-e13e893f3833,1400000US28049011500,"Census Tract 115, Hinds County, Mississippi",-90.208,32.291,28,049,28049011500
2a58f9bb-7e91-4c19-a4d5-bbf66a6ed0a2,1400000US28123020100,"Census Tract 201, Scott County, Mississippi",-89.336,32.572,28,123,28123020100
2a58f9bb-7e91-4c19-a4d5-bbf66a6ed0a2,1400000US28123020102,"Census Tract 201.02, Scott County, Mississippi",-89.336,32.572,28,123,28123020102
2a59d069-da6d-4d83-a7d8-0f7e880ba4c6,1400000US28147950200,"Census Tract 9502, Walthall County, Mississippi",-90.140,31.116,28,147,28147950200
2a6253e9-e062-4ede-9c7c-25514b853003,1400000US28121020208,"Census Tract 202.08, Rankin County, Mississippi",-90.024,32.286,28,121,28121020208
2a72350a-3b28-4a5b-a0fa-d265a55110af,1400000US28049000800,"Census Tract 8, Hinds County, Mississippi",-90.228,32.328,28,049,28049000800
2a80555c-e821-420b-9d73-52f1e7db6025,1400000US28123020600,"Census Tract 206, Scott County, Mississippi",-89.499,32.240,28,123,28123020600
2a8dc9ff-f150-405f-9bae-0a0a799cf30d,1400000US28003950600,"Census Tract 9506, Alcorn County, Mississippi",-88.420,34.867,28,003,28003950600
2accaacc-59c5-497f-b6de-b48eb095cdab,1400000US28035000300,"Census Tract 3, Forrest County, Mississippi",-89.309,31.326,28,035,28035000300
2ad39be4-c786-46d9-8d46-0ee93de2fc01,1400000US28057950202,"Census Tract 9502.02, Itawamba County, Mississippi",-88.520,34.293,28,057,28057950202
2ad59234-26df-4c1e-9f7c-4343241eb8a4,1400000US28155950100,"Census Tract 9501, Webster County, Mississippi",-89.147,33.639,28,155,28155950100
2ae2f6b5-d05b-4879-ab37-aca37098e701,1400000US28163950500,"Census Tract 9505, Yazoo County, Mississippi",-90.413,32.851,28,163,28163950500
2b0f542f-6efd-4b39-8cbd-194ebf3e9de9,1400000US28075010400,"Census Tract 104, Lauderdale County, Mississippi",-88.774,32.355,28,075,28075010400
2b1d29be-cd46-438c-9996-c13a9180b97c,1400000US28045030300,"Census Tract 303, Hancock County, Mississippi",-89.349,30.317,28,045,28045030300
2b1d29be-cd46-438c-9996-c13a9180b97c,1400000US28045030301,"Census Tract 303.01, Hancock County, Mississippi",-89.349,30.317,28,045,28045030301
2ba40783-f6a2-46cd-8b83-6595669da3eb,1400000US28091950600,"Census Tract 9506, Marion County, Mississippi",-89.822,31.125,28,091,28091950600
2baf3802-17b3-40f3-addc-a1be3813b441,1400000US28045030100,"Census Tract 301, Hancock County, Mississippi",-89.340,30.319,28,045,28045030100
2baf3802-17b3-40f3-addc-a1be3813b441,1400000US28045030102,"Census Tract 301.02, Hancock County, Mississippi",-89.340,30.319,28,045,28045030102
2bba3d90-ebc8-4346-af2f-e1e8c7a74598,1400000US28003950600,"Census Tract 9506, Alcorn County, Mississippi",-88.423,34.902,28,003,28003950600
2be0eb03-53f5-4d21-be7a-09aa29702dd1,1400000US28143950200,"Census Tract 9502, Tunica County, Mississippi",-90.379,34.655,28,143,28143950200
2be38631-b5d7-4f85-b1ec-378301317ca9,1400000US28037950100,"Census Tract 9501, Franklin County, Mississippi",-90.699,31.513,28,037,28037950100
2be38631-b5d7-4f85-b1ec-378301317ca9,1400000US28037950102,"Census Tract 9501.02, Franklin County, Mississippi",-90.699,31.513,28,037,28037950102
2bf9a16a-60b9-4b02-8724-f6e4225b195b,1400000US28057950100,"Census Tract 9501, Itawamba County, Mississippi",-88.291,34.418,28,057,28057950100
2c1e55e8-97f2-41b9-a288-a73a428f6022,1400000US28047003404,"Census Tract 34.04, Harrison County, Mississippi",-89.135,30.636,28,047,28047003404
2c36b266-668a-4887-b8a5-1f06c8016931,1400000US28123020300,"Census Tract 203, Scott County, Mississippi",-89.715,32.223,28,123,28123020300
2c767b50-3c2f-4a9f-adec-41cff64067ab,1400000US28135950100,"Census Tract 9501, Tallahatchie County, Mississippi",-90.052,34.017,28,135,28135950100
2c89c440-0d99-42b5-a2b6-a9cca742b09c,1400000US28149950600,"Census Tract 9506, Warren County, Mississippi",-90.860,32.297,28,149,28149950600
2ca9d31f-1256-48be-8c3b-15acb599c495,1400000US28067950700,"Census Tract 9507, Jones County, Mississippi",-89.096,31.667,28,067,28067950700
2d00501e-0941-4354-94a3-376002d99cf3,1400000US28033070412,"Census Tract 704.12, DeSoto County, Mississippi",-90.004,34.987,28,033,28033070412
2d073063-f94d-46c0-8cbc-b7986b922a38,1400000US28163950600,"Census Tract 9506, Yazoo County, Mississippi",-90.386,32.827,28,163,28163950600
2d073063-f94d-46c0-8cbc-b7986b922a38,1400000US28163950601,"Census Tract 9506.01, Yazoo County, Mississippi",-90.386,32.827,28,163,28163950601
2d239097-bff3-43d9-b622-babfa8e792b0,1400000US28095950600,"Census Tract 9506, Monroe County, Mississippi",-88.694,33.893,28,095,28095950600
2d2975bd-6771-49a3-be2c-d9679ff0cf29,1400000US28121020102,"Census Tract 201.02, Rankin County, Mississippi",-89.799,32.313,28,121,28121020102
2d2975bd-6771-49a3-be2c-d9679ff0cf29,1400000US28121020105,"Census Tract 201.05, Rankin County, Mississippi",-89.799,32.313,28,121,28121020105
2d5c3545-aaf6-486d-b23b-8cd8232c7c9d,1400000US28113950500,"Census Tract 9505, Pike County, Mississippi",-90.473,31.237,28,113,28113950500
2d5c3545-aaf6-486d-b23b-8cd8232c7c9d,1400000US28113950501,"Census Tract 9505.01, Pike County, Mississippi",-90.473,31.237,28,113,28113950501
2dd32201-5d19-46c6-a8de-237d7e30a42d,1400000US28153950400,"Census Tract 9504, Wayne County, Mississippi",-88.701,31.579,28,153,28153950400
2dd32201-5d19-46c6-a8de-237d7e30a42d,1400000US28153950401,"Census Tract 9504.01, Wayne County, Mississippi",-88.701,31.579,28,153,28153950401
2e3c863f-8670-4b81-a5cd-49c179d2e435,1400000US28121021001,"Census Tract 210.01, Rankin County, Mississippi",-90.171,32.168,28,121,28121021001
2e68154c-a760-4130-8cf8-d4ebebb266ff,1400000US28033071120,"Census Tract 711.20, DeSoto County, Mississippi",-89.975,34.816,28,033,28033071120
2e68154c-a760-4130-8cf8-d4ebebb266ff,1400000US28033071124,"Census Tract 711.24, DeSoto County, Mississippi",-89.975,34.816,28,033,28033071124
2e935959-1c7a-41c5-8bc3-d90ec43b47a5,1400000US28033070322,"Census Tract 703.22, DeSoto County, Mississippi",-90.050,34.940,28,033,28033070322
2e9a0dce-d1c9-42d9-8a62-3b565cce7eb9,1400000US28001000100,"Census Tract 1, Adams County, Mississippi",-91.303,31.430,28,001,28001000100
2ea714ab-bbdf-4f08-95fe-f51b5242389c,1400000US28087000404,"Census Tract 4.04, Lowndes County, Mississippi",-88.327,33.454,28,087,28087000404
2efed5ee-199c-48d9-804c-10a6551dad12,1400000US28077960300,"Census Tract 9603, Lawrence County, Mississippi",-90.210,31.535,28,077,28077960300
2f170622-52c2-493a-b14c-fab89a8273d5,1400000US28099010700,"Census Tract 107, Neshoba County, Mississippi",-89.167,32.757,28,099,28099010700
2f24cd24-25f9-4446-b500-693d18547002,1400000US28039950101,"Census Tract 9501.01, George County, Mississippi",-88.428,30.794,28,039,28039950101
2f559606-4aa3-4b59-b52d-9782a27effcd,1400000US28121020206,"Census Tract 202.06, Rankin County, Mississippi",-90.036,32.341,28,121,28121020206
2f5aba7f-57ba-4db5-8aa2-d12782086acb,1400000US28129950300,"Census Tract 9503, Smith County, Mississippi",-89.428,31.831,28,129,28129950300
2f5aba7f-57ba-4db5-8aa2-d12782086acb,1400000US28129950301,"Census Tract 9503.01, Smith County, Mississippi",-89.428,31.831,28,129,28129950301
2f9efbf4-7210-468d-b065-6e7698680634,1400000US28043950100,"Census Tract 9501, Grenada County, Mississippi",-89.754,33.691,28,043,28043950100
2f9efbf4-7210-468d-b065-6e7698680634,1400000US28043950102,"Census Tract 9501.02, Grenada County, Mississippi",-89.754,33.691,28,043,28043950102
2fa19fa3-0623-4992-ae7f-bf45222e529b,1400000US28089031000,"Census Tract 310, Madison County, Mississippi",-89.837,32.781,28,089,28089031000
2fd2d715-dfb0-4d10-818b-c5ff5635087d,1400000US28053950100,"Census Tract 9501, Humphreys County, Mississippi",-90.477,33.171,28,053,28053950100
300b422f-8874-41f8-ac74-7dbdf079549f,1400000US28005950100,"Census Tract 9501, Amite County, Mississippi",-90.811,31.158,28,005,28005950100
3016cefa-c942-4032-949c-ef0cd39323c7,1400000US28003950200,"Census Tract 9502, Alcorn County, Mississippi",-88.492,34.933,28,003,28003950200
3016cefa-c942-4032-949c-ef0cd39323c7,1400000US28003950201,"Census Tract 9502.01, Alcorn County, Mississippi",-88.492,34.933,28,003,28003950201
307fbe32-423b-4ea9-a81d-265c8673a7c6,1400000US28075000600,"Census Tract 6, Lauderdale County, Mississippi",-88.706,32.351,28,075,28075000600
3085aa9b-1337-44cb-bfcb-600c7e87c5cd,1400000US28143950200,"Census Tract 9502, Tunica County, Mississippi",-90.369,34.685,28,143,28143950200
309453c8-155c-4e90-b981-b5eba7184d87,1400000US28097950200,"Census Tract 9502, Montgomery County, Mississippi",-89.437,33.450,28,097,28097950200
309a5ede-95b2-417f-b2a0-861d5a09b0a4,1400000US28131020202,"Census Tract 202.02, Stone County, Mississippi",-89.286,30.802,28,131,28131020202
309a5ede-95b2-417f-b2a0-861d5a09b0a4,1400000US28131020205,"Census Tract 202.05, Stone County, Mississippi",-89.286,30.802,28,131,28131020205
30a4213f-b46a-4913-a485-f3377731c15d,1400000US28073020100,"Census Tract 201, Lamar County, Mississippi",-89.632,31.329,28,073,28073020100
30a4213f-b46a-4913-a485-f3377731c15d,1400000US28073020102,"Census Tract 201.02, Lamar County, Mississippi",-89.632,31.329,28,073,28073020102
30b17a7d-c06f-4042-9f35-9210bc4a0e89,1400000US28149950500,"Census Tract 9505, Warren County, Mississippi",-90.855,32.336,28,149,28149950500
30b78c48-d043-4143-9e70-49c92b7650f6,1400000US28047003204,"Census Tract 32.04, Harrison County, Mississippi",-89.083,30.451,28,047,28047003204
30b78c48-d043-4143-9e70-49c92b7650f6,1400000US28047003210,"Census Tract 32.10, Harrison County, Mississippi",-89.083,30.451,28,047,28047003210
30d0dc52-36d6-41ae-bb08-e22885383a08,1400000US28115950400,"Census Tract 9504, Pontotoc County, Mississippi",-89.001,34.117,28,115,28115950400
30e663e0-66e6-4865-90c5-ec38b6527541,1400000US28087000700,"Census Tract 7, Lowndes County, Mississippi",-88.412,33.496,28,087,28087000700
310c35e1-e21d-4104-88c3-6ddfb9ca0fdb,1400000US28049003300,"Census Tract 33, Hinds County, Mississippi",-90.234,32.269,28,049,28049003300
31291cd1-7c80-49ab-a207-4bcc6ef56047,1400000US28113950500,"Census Tract 9505, Pike County, Mississippi",-90.459,31.228,28,113,28113950500
31291cd1-7c80-49ab-a207-4bcc6ef56047,1400000US28113950501,"Census Tract 9505.01, Pike County, Mississippi",-90.459,31.228,28,113,28113950501
3137a628-dcbe-4033-b6e5-d16e33a84f60,1400000US28089030106,"Census Tract 301.06, Madison County, Mississippi",-90.114,32.412,28,089,28089030106
3137a628-dcbe-4033-b6e5-d16e33a84f60,1400000US28089030112,"Census Tract 301.12, Madison County, Mississippi",-90.114,32.412,28,089,28089030112
3148d6b1-bac9-43ee-acae-a59122687e18,1400000US28049010804,"Census Tract 108.04, Hinds County, Mississippi",-90.318,32.333,28,049,28049010804
31b4081f-9a3d-4719-a36d-3ec98983d11c,1400000US28047003504,"Census Tract 35.04, Harrison County, Mississippi",-89.216,30.526,28,047,28047003504
31b4081f-9a3d-4719-a36d-3ec98983d11c,1400000US28047003508,"Census Tract 35.08, Harrison County, Mississippi",-89.216,30.526,28,047,28047003508
31c24424-54f0-4899-91a5-6028310475f0,1400000US28081950501,"Census Tract 9505.01, Lee County, Mississippi",-88.721,34.280,28,081,28081950501
31c287dc-e30b-4317-a713-ad87b03b260c,1400000US28075010600,"Census Tract 106, Lauderdale County, Mississippi",-88.446,32.368,28,075,28075010600
31d4c46c-f972-429b-8db7-3d490f3562fc,1400000US28073020600,"Census Tract 206, Lamar County, Mississippi",-89.408,31.054,28,073,28073020600
31db44b8-e48a-4d55-a3d5-39e286c0fa19,1400000US28149950600,"Census Tract 9506, Warren County, Mississippi",-90.831,32.312,28,149,28149950600
3225dd48-7369-433b-a66f-3c25486f29cf,1400000US28067950500,"Census Tract 9505, Jones County, Mississippi",-89.148,31.704,28,067,28067950500
3232e19f-4d46-49c2-afc9-742eb428af65,1400000US28145950100,"Census Tract 9501, Union County, Mississippi",-88.842,34.558,28,145,28145950100
325550ef-d2a2-4c21-b992-bb6f25c48228,1400000US28045030200,"Census Tract 302, Hancock County, Mississippi",-89.380,30.299,28,045,28045030200
326c1253-1ea9-4396-a7b2-d34f3c91d8b6,1400000US28115950200,"Census Tract 9502, Pontotoc County, Mississippi",-89.157,34.351,28,115,28115950200
328c2b62-1b20-41d3-9fb3-8c3b14666f96,1400000US28135950300,"Census Tract 9503, Tallahatchie County, Mississippi",-90.345,33.946,28,135,28135950300
3290355e-2cce-498a-8069-912de08acc63,1400000US28051950200,"Census Tract 9502, Holmes County, Mississippi",-90.054,33.115,28,051,28051950200
32afd158-f85b-411a-b489-7eea7b575ae9,1400000US28049010203,"Census Tract 102.03, Hinds County, Mississippi",-90.236,32.371,28,049,28049010203
32b0448c-941d-47d6-a45e-20927b3d1c6f,1400000US28011950200,"Census Tract 9502, Bolivar County, Mississippi",-91.018,33.855,28,011,28011950200
32cf2273-22a3-4cd6-903b-0419457c5499,1400000US28049010500,"Census Tract 105, Hinds County, Mississippi",-90.437,32.449,28,049,28049010500
32d3fc3d-160d-4153-8ce8-b4023a84e9f6,1400000US28057950100,"Census Tract 9501, Itawamba County, Mississippi",-88.369,34.280,28,057,28057950100
32e431fe-ff6f-430d-ab0a-b028eac154cf,1400000US28113950200,"Census Tract 9502, Pike County, Mississippi",-90.374,31.268,28,113,28113950200
32f5e924-4090-4ef2-8bbc-9410df7e00b4,1400000US28005950300,"Census Tract 9503, Amite County, Mississippi",-90.587,31.087,28,005,28005950300
32f5e924-4090-4ef2-8bbc-9410df7e00b4,1400000US28005950302,"Census Tract 9503.02, Amite County, Mississippi",-90.587,31.087,28,005,28005950302
333582f0-9c99-4903-80db-106a4bdebaec,1400000US28047003101,"Census Tract 31.01, Harrison County, Mississippi",-89.138,30.410,28,047,28047003101
333582f0-9c99-4903-80db-106a4bdebaec,1400000US28047003103,"Census Tract 31.03, Harrison County, Mississippi",-89.138,30.410,28,047,28047003103
33414f42-c673-4fea-8289-fbc20013d67b,1400000US28047003303,"Census Tract 33.03, Harrison County, Mississippi",-88.929,30.444,28,047,28047003303
3341ad12-2c6d-40bd-b2a6-4bdef4a5a38b,1400000US28157950201,"Census Tract 9502.01, Wilkinson County, Mississippi",-91.317,31.116,28,157,28157950201
334ee992-5408-4881-98e5-9be440f2f3a4,1400000US28089030600,"Census Tract 306, Madison County, Mississippi",-90.031,32.614,28,089,28089030600
3387510d-0dee-4aff-8bc1-1c30cf4b8aa7,1400000US28085950400,"Census Tract 9504, Lincoln County, Mississippi",-90.456,31.439,28,085,28085950400
33d8d38a-668f-4034-b6c4-138519042703,1400000US28081950402,"Census Tract 9504.02, Lee County, Mississippi",-88.784,34.307,28,081,28081950402
340d8aa8-ae1f-4e56-a889-3052581a430f,1400000US28049001400,"Census Tract 14, Hinds County, Mississippi",-90.150,32.334,28,049,28049001400
342835e9-ae8e-4bf4-ad84-816b41a15089,1400000US28025950200,"Census Tract 9502, Clay County, Mississippi",-88.833,33.588,28,025,28025950200
3437b70e-fdf8-4642-9127-d628c05820cc,1400000US28115950300,"Census Tract 9503, Pontotoc County, Mississippi",-88.998,34.247,28,115,28115950300
34573851-42d1-4ae4-b576-bcc8f3bdd00f,1400000US28013950500,"Census Tract 9505, Calhoun County, Mississippi",-89.284,33.854,28,013,28013950500
